YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_UNK_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_CC_BH_ADHD_OTHCD_V1_PCT,BENE_CC_BH_ALCOHOL_DRUG_V1_PCT,BENE_CC_BH_ALZ_NONALZDEM_V2_PCT,BENE_CC_BH_ANXIETY_V1_PCT,BENE_CC_BH_BIPOLAR_V1_PCT,BENE_CC_BH_DEPRESS_V1_PCT,BENE_CC_BH_MOOD_V2_PCT,BENE_CC_BH_PD_V1_PCT,BENE_CC_BH_PTSD_V1_PCT,BENE_CC_BH_SCHIZO_OTHPSY_V1_PCT,BENE_CC_BH_TOBACCO_V1_PCT,BENE_CC_PH_AFIB_V2_PCT,BENE_CC_PH_ARTHRITIS_V2_PCT,BENE_CC_PH_ASTHMA_V2_PCT,BENE_CC_PH_CANCER6_V2_PCT,BENE_CC_PH_CKD_V2_PCT,BENE_CC_PH_COPD_V2_PCT,BENE_CC_PH_DIABETES_V2_PCT,BENE_CC_PH_HF_NONIHD_V2_PCT,BENE_CC_PH_HYPERLIPIDEMIA_V2_PCT,BENE_CC_PH_HYPERTENSION_V2_PCT,BENE_CC_PH_ISCHEMICHEART_V2_PCT,BENE_CC_PH_OSTEOPOROSIS_V2_PCT,BENE_CC_PH_PARKINSON_V2_PCT,BENE_CC_PH_STROKE_TIA_V2_PCT,PRMRY_DX_INFCTN_PCT,PRMRY_DX_NEOBLD_PCT,PRMRY_DX_ENDONUTRMET_PCT,PRMRY_DX_MNTBEHNEUDIS_PCT,PRMRY_DX_NERVSYSTM_PCT,PRMRY_DX_ENTSYS_PCT,PRMRY_DX_CIRCSYSTM_PCT,PRMRY_DX_RSPSYSTM_PCT,PRMRY_DX_DIGSYSTM_PCT,PRMRY_DX_SKNMUSSYSTM_PCT,PRMRY_DX_GUSYSTM_PCT,PRMRY_DX_PRGPERICONG_PCT,PRMRY_DX_SXILLDEF_PCT,PRMRY_DX_INJPOIS_PCT,PRMRY_DX_HLTHSRV_PCT
2022,FY,PROVIDER,SNF,056483,"Sherwood Oaks Health Center","Fort Bragg",CA,95437,30,35,810,329970,653601,565652,436612,*,0,81,*,*,90,0,*,*,0,0,0,1.65,0,*,50,53,*,43,47,*,*,*,*,*,43,*,*,43,*,43,40,*,*,40,*,*,*,*,*,*,*,*,0,*,*,*,0,*,0,0,*,31
2022,FY,PROVIDER,SNF,056485,"Arlington Gardens Care Center",Riverside,CA,92505,322,415,13056,11217576,10332874,8780159,7486749,41,*,76,39,61,62,13,5,19,*,*,*,2.93,4,28,30,42,7,52,55,9,*,16,17,39,67,18,21,53,41,59,54,83,95,46,27,8,32,4,*,*,*,23,0,18,7,*,18,*,0,*,21,5
2022,FY,PROVIDER,SNF,056487,"Rio Hondo Subacute &  Nursing Center",Montebello,CA,90640,137,264,8286,4856322,6239043,5156820,4149821,*,0,75,45,55,27,*,10,53,*,*,*,3.16,8,17,62,55,26,64,71,*,*,51,17,28,55,14,*,55,39,70,51,80,*,56,19,12,39,*,*,8,5,27,0,17,9,0,10,*,0,*,4,13
2022,FY,PROVIDER,SNF,056488,"Sunnyside Nursing Center",Torrance,CA,90502,50,57,2041,1771619,1424259,1197617,982236,68,0,79,30,70,42,24,*,*,0,*,*,2.15,*,*,34,26,*,36,44,0,0,*,*,28,46,*,*,46,28,58,44,*,*,38,26,*,22,*,*,*,0,*,0,*,*,0,*,*,0,0,25,37
2022,FY,PROVIDER,SNF,056489,"Hollywood Premier Healthcare Center","Los Angeles",CA,90029,40,72,2614,2607225,1861338,1505187,1202732,*,0,70,65,35,43,*,*,*,*,*,*,3.33,*,33,45,*,70,68,*,*,*,*,30,*,68,*,*,55,55,65,45,70,*,43,*,*,33,*,*,*,*,28,0,*,*,*,*,*,0,0,*,*
2022,FY,PROVIDER,SNF,056495,"Casa Coloma Health Care Center","Rancho Cordova",CA,95670,194,220,5131,2940896,4807502,4321956,2767949,56,*,76,47,53,74,10,*,9,*,*,0,2.91,7,27,44,45,14,49,56,*,*,23,21,37,59,13,21,55,29,50,45,74,94,46,22,6,32,10,*,*,5,7,0,17,8,*,10,9,0,*,10,18
2022,FY,PROVIDER,SNF,056496,"Carlsbad By The Sea",Carlsbad,CA,92008,158,180,3647,2968371,2457130,2233794,1864944,*,0,83,20,80,89,*,*,*,0,0,*,1.68,*,10,20,40,*,42,46,*,*,*,8,35,80,22,19,42,27,28,37,80,90,41,41,8,25,*,*,*,0,6,0,9,*,*,7,*,0,0,38,18
2022,FY,PROVIDER,SNF,056499,"Providence Little Co Of Mary Transitional Care Ctr",Torrance,CA,90503,345,391,5423,16533970,4134331,3942952,3259087,25,*,80,35,65,63,14,13,9,0,*,*,2.47,*,14,37,41,6,41,47,*,*,6,11,41,68,19,23,53,30,49,48,86,97,52,33,6,37,*,*,*,*,3,0,15,7,4,10,10,0,3,10,33
2022,FY,PROVIDER,SNF,555004,"Playa Del Rey Center","Playa Del Rey",CA,90293,96,153,4495,2600544,3489228,2871660,2301169,71,0,76,47,53,54,24,*,15,*,*,*,3.35,*,42,58,52,23,60,68,*,*,40,47,40,74,23,24,55,55,61,54,68,*,51,15,14,33,8,*,*,0,24,0,8,24,*,9,*,0,*,*,12
2022,FY,PROVIDER,SNF,555010,"Long Beach Post Acute","Long Beach",CA,90813,189,218,8192,4044116,5868257,4734464,3791324,*,0,54,68,32,50,26,*,17,0,*,0,2.29,46,84,21,100,79,*,*,34,15,*,86,7,65,31,*,40,69,42,22,72,87,35,7,10,12,*,0,*,0,61,0,*,19,*,11,0,0,0,0,0
2022,FY,PROVIDER,SNF,555011,"Vineland Post Acute","North Hollywood",CA,91606,83,112,3756,3141773,2797646,2328427,1872478,69,0,74,48,52,77,*,*,17,0,0,0,2.47,*,17,53,65,35,63,76,*,*,57,22,22,65,*,20,41,47,57,51,83,*,60,27,*,34,*,*,*,*,*,0,15,22,*,*,13,0,*,*,*
2022,FY,PROVIDER,SNF,555012,"Valley Village Care Center","North Hollywood",CA,91606,179,263,9731,5124981,7147629,5878107,4710442,79,0,77,45,55,59,11,*,22,0,*,*,2.84,*,20,54,55,22,70,75,*,*,44,25,32,75,15,18,61,41,59,50,82,*,57,27,9,33,6,*,*,6,23,*,13,12,*,11,*,0,*,7,8
2022,FY,PROVIDER,SNF,555016,"St John Kronstadt Convalescent Center","Castro Valley",CA,94546,48,61,1722,1579185,1528646,1351894,802634,71,0,84,44,56,77,*,*,*,0,0,*,1.84,*,*,73,48,*,65,71,*,0,*,*,40,56,*,*,46,*,42,33,67,*,46,*,*,23,*,*,*,0,*,0,*,*,*,*,*,0,0,*,43
2022,FY,PROVIDER,SNF,555017,"Riverwalk Post Acute",Riverside,CA,92503,252,338,11429,11401905,9098888,7612883,6473624,63,*,73,61,39,56,15,*,25,*,*,*,2.9,8,29,48,56,22,58,65,*,4,35,32,30,56,14,11,46,45,63,48,77,93,42,13,8,30,6,3,5,0,20,0,18,13,*,10,6,0,*,8,9
2022,FY,PROVIDER,SNF,555019,"Temple Park Convalescent Hosp","Los Angeles",CA,90026,71,103,3327,3730173,2299280,1895666,1527984,*,0,74,52,48,35,25,*,24,*,*,0,3.23,*,27,61,45,27,59,69,*,*,56,32,27,62,*,*,46,49,59,41,79,*,44,*,*,32,*,*,11,*,15,0,21,12,*,*,*,0,0,*,11
2022,FY,PROVIDER,SNF,555020,"Laguna Honda Hospital & Rehabilitation Ctr D/P Snf","San Francisco",CA,94116,120,187,2535,5960775,2606313,2414423,1455820,100,0,76,63,37,32,26,32,*,0,0,*,2.96,*,22,74,32,11,35,41,*,*,22,23,31,32,12,12,34,39,50,32,63,90,30,12,10,30,*,*,*,9,32,0,39,*,0,*,0,0,*,*,*
2022,FY,PROVIDER,SNF,555021,"Orangegrove Rehabilitation Hospital","Garden Grove",CA,92843,98,117,3224,2404866,2400070,2044623,1703223,*,0,82,36,64,*,0,81,*,0,0,*,3.08,*,12,67,28,*,53,55,0,0,22,*,30,63,11,20,65,21,71,43,*,*,33,41,14,37,*,*,*,0,9,*,*,10,*,13,11,0,*,16,15
2022,FY,PROVIDER,SNF,555023,"Casa Dorinda","Santa Barbara",CA,93108,38,46,1346,854951,973772,829537,595835,0,*,88,32,68,100,0,0,0,0,0,0,1.3,0,*,*,*,0,*,*,*,0,*,0,47,*,*,37,34,*,32,47,*,*,*,32,*,*,0,*,0,0,*,0,*,0,*,*,0,0,0,*,46
2022,FY,PROVIDER,SNF,555025,"Mill Creek Manor",Mentone,CA,92359,27,40,2268,840492,1718619,1388257,1169073,*,0,76,*,*,52,*,*,*,0,0,0,1.86,*,*,100,59,48,*,*,*,*,*,*,*,59,*,*,*,*,44,*,*,*,*,*,*,*,0,*,*,*,*,0,*,*,0,*,*,0,*,*,*
2022,FY,PROVIDER,SNF,555027,"Beachside Nursing Center","Huntington Beach",CA,92648,262,303,6837,3989042,5203754,4589891,3827908,18,0,82,42,58,84,*,9,*,0,*,*,2.31,*,18,42,43,*,52,52,*,*,10,8,48,66,12,23,48,34,37,45,87,94,50,30,9,38,*,7,*,*,8,0,14,6,*,11,*,0,0,27,17
2022,FY,PROVIDER,SNF,555028,"Palos Verdes Health Care Center",Lomita,CA,90717,18,22,891,454617,767567,653062,514668,*,0,71,*,*,*,*,*,*,0,*,0,3.67,0,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,100,*,*,*,*,0,0,0,0,*,0,*,*,0,*,0,0,*,*,*
2022,FY,PROVIDER,SNF,555030,"College Vista Post-Acute","Los Angeles",CA,90041,140,174,6163,5343824,4980543,4151225,3321402,78,0,76,51,49,37,21,10,29,0,*,*,3.81,9,24,54,47,24,61,70,*,*,40,25,42,77,18,22,64,51,74,64,84,*,60,18,9,43,*,7,8,0,10,0,22,15,*,8,6,0,0,10,11
2022,FY,PROVIDER,SNF,555034,"San Mateo Medical Center D/P Snf","San Mateo",CA,94403,122,233,4087,3254390,3763174,3505348,2140990,*,0,77,52,48,29,12,30,25,0,*,*,2.34,*,14,66,29,9,37,48,*,*,21,12,30,31,10,12,37,22,53,31,80,90,31,11,*,27,*,*,6,13,13,*,28,*,*,*,*,0,0,*,26
2022,FY,PROVIDER,SNF,555035,"Park Anaheim Healthcare Center",Anaheim,CA,92804,81,109,3709,4432390,2905760,2422231,2001270,80,0,74,43,57,48,*,21,23,*,0,*,2.99,*,26,44,51,22,58,65,*,*,33,31,38,59,25,*,57,59,60,62,81,*,51,25,*,40,*,*,*,0,17,0,11,17,*,*,11,0,0,10,17
2022,FY,PROVIDER,SNF,555039,"Fireside Health Care Center","Santa Monica",CA,90403,170,211,5171,2822260,4115261,3538830,2860408,45,0,79,47,53,71,11,*,*,*,*,*,3.04,*,22,53,69,18,69,74,*,*,26,15,42,79,19,27,52,39,42,53,84,93,55,34,11,34,*,*,*,0,21,0,13,9,*,11,*,0,*,17,14
2022,FY,PROVIDER,SNF,555040,"Lotus Care Center","Los Angeles",CA,90043,81,129,4951,2777418,3880144,3191214,2563989,*,0,70,60,40,57,19,*,14,0,0,*,3.37,35,51,60,*,73,*,*,17,*,100,72,*,69,17,*,74,84,62,49,79,*,56,*,25,15,0,0,*,0,38,0,*,29,*,9,*,0,0,*,*
2022,FY,PROVIDER,SNF,555045,"The Hills Healthcare Center",Sunland,CA,91040,87,104,4790,4915776,3485960,2803373,2246507,*,0,81,48,52,64,*,*,16,0,*,*,2.57,*,15,75,62,20,67,69,*,*,52,24,33,76,*,17,55,47,61,52,85,*,63,36,*,33,*,*,0,0,15,0,12,*,*,51,*,0,0,*,*
2022,FY,PROVIDER,SNF,555049,"Lodi Nursing & Rehabilitation",Lodi,CA,95242,211,251,7541,9660362,6658342,5793122,4062551,36,18,80,43,57,81,*,*,11,0,0,*,2.73,*,24,43,41,12,55,57,*,*,15,22,47,59,15,21,54,33,53,47,86,94,46,29,10,27,4,*,*,*,14,0,17,10,*,4,5,0,*,13,16
2022,FY,PROVIDER,SNF,555053,"Valley View Care Center",Delano,CA,93215,45,74,2646,1222354,1718039,1338067,1148336,*,0,73,58,42,27,*,*,58,0,0,*,4.49,*,24,44,47,*,62,69,*,*,33,*,29,51,*,*,49,36,60,44,73,*,40,*,*,29,0,0,*,*,18,0,24,*,*,*,*,0,*,*,*
2022,FY,PROVIDER,SNF,555054,"Pacific Post Acute","Santa Monica",CA,90404,74,153,3520,2752376,2508994,2028925,1624724,72,0,79,46,54,55,27,*,*,0,*,0,2.74,*,26,55,59,20,69,74,*,*,38,16,39,78,26,20,57,38,47,50,81,*,45,28,*,36,*,8,*,*,26,0,25,9,*,*,*,0,0,7,0
2022,FY,PROVIDER,SNF,555055,"Baldwin Gardens Nursing Center","Temple City",CA,91780,114,227,7397,4197297,5512169,4542140,3644986,*,*,79,47,53,33,*,21,40,0,*,*,3.41,*,18,68,54,10,51,62,*,*,36,21,37,69,11,14,65,39,64,46,81,*,48,29,12,29,5,5,11,0,25,*,19,13,*,7,*,0,0,*,6
2022,FY,PROVIDER,SNF,555057,"Las Flores Convalescent Hospital",Gardena,CA,90249,134,283,9379,10263895,6721307,5461444,4373009,91,0,72,61,39,23,52,*,20,0,*,0,3.28,*,31,59,52,29,56,63,*,*,54,37,24,66,24,18,58,64,65,60,72,*,54,8,12,29,*,*,4,*,24,0,16,13,*,27,0,*,0,4,7
2022,FY,PROVIDER,SNF,555060,"Windsor The Ridge Rehabilitation Center",Salinas,CA,93906,218,309,6881,4021990,6287263,5611349,3415489,58,0,79,44,56,52,*,*,39,*,*,*,2.77,*,26,43,44,22,50,54,*,*,21,17,39,56,17,14,58,35,62,52,85,*,46,26,11,28,6,4,6,5,8,*,19,9,*,11,10,0,*,10,9
2022,FY,PROVIDER,SNF,555061,"Good Shepherd Hlth Care Ctr Of Santa Monica","Santa Monica",CA,90401,31,48,2006,2000753,1364219,1062580,834409,*,0,76,45,55,52,*,*,*,0,*,0,4.79,*,*,*,*,*,65,*,*,*,52,*,52,*,*,*,65,48,65,*,*,100,55,*,*,*,*,0,*,*,*,0,35,*,0,*,23,0,*,*,*
2022,FY,PROVIDER,SNF,555065,"View Park Conv Hosp","Los Angeles",CA,90008,51,78,2765,2777089,1991645,1637541,1312805,*,0,77,37,63,*,78,*,*,0,0,*,3.21,*,25,75,78,24,*,*,*,*,63,25,43,73,*,*,65,55,71,59,76,100,53,*,*,33,*,0,*,*,24,0,*,*,*,*,*,0,0,*,29
2022,FY,PROVIDER,SNF,555066,"Greenfield Care Center Of Fillmore Llc",Fillmore,CA,93015,91,116,2792,2253825,2617017,2391625,1810724,75,0,76,44,56,59,*,*,34,0,0,*,2.71,*,22,66,46,46,65,85,*,*,27,20,35,64,*,22,47,40,52,45,87,*,41,19,*,35,*,*,*,*,*,*,22,15,*,*,*,0,*,19,*
2022,FY,PROVIDER,SNF,555067,"Mcclure Post Acute",Oakland,CA,94609,256,317,11877,15474120,13498169,11996419,7196516,71,*,74,54,46,40,41,10,6,*,*,*,2.86,4,41,33,34,8,45,49,5,*,18,31,29,48,18,14,42,39,46,45,71,93,37,11,*,32,5,*,*,*,19,0,17,4,*,15,*,*,0,7,23
2022,FY,PROVIDER,SNF,555068,"White Blossom Care Center","San Jose",CA,95128,249,399,11184,9722701,11463033,10051160,5694745,57,0,77,46,54,56,*,18,20,*,*,*,2.76,*,19,52,29,14,49,54,*,*,16,18,39,55,18,14,47,25,54,48,78,94,49,21,10,36,*,*,5,*,25,0,21,11,3,6,7,0,*,15,8
2022,FY,PROVIDER,SNF,555069,"Western Conv. Hospital","Los Angeles",CA,90018,41,61,1990,2923615,1890471,1613471,1295564,*,0,76,41,59,*,37,*,*,0,*,0,4.18,*,*,56,34,*,59,61,0,0,27,*,51,61,27,*,49,51,68,71,*,100,59,*,*,49,*,*,0,0,33,0,18,23,0,*,*,0,0,*,*
2022,FY,PROVIDER,SNF,555070,Southland,Norwalk,CA,90650,212,308,12639,7513506,10353360,8629725,6937837,67,0,78,41,59,41,12,8,36,0,*,*,3.12,*,14,45,42,6,48,53,*,*,20,13,39,70,14,17,51,36,65,57,82,*,42,25,7,37,*,*,*,*,20,0,16,5,*,15,*,0,9,13,15
2022,FY,PROVIDER,SNF,555071,"Sunnyview Care Center","Los Angeles",CA,90018,70,115,4087,4430378,2969787,2431556,1955126,*,0,75,63,37,41,34,*,20,0,*,0,3.49,*,41,71,70,46,*,*,20,*,60,46,37,84,*,20,69,54,59,63,84,*,63,20,*,53,*,*,*,*,28,0,10,10,*,*,10,0,*,*,10
2022,FY,PROVIDER,SNF,555076,"Avocado Post Acute","El Cajon",CA,92020,336,429,11485,7860652,8886853,7505505,6129004,75,*,73,54,46,55,13,5,24,*,*,*,3.41,13,33,58,53,23,60,68,7,5,47,33,31,54,14,10,48,46,65,48,76,95,48,12,11,33,*,3,*,6,18,0,19,16,*,5,7,0,*,8,16
2022,FY,PROVIDER,SNF,555080,"Tracy Nursing And Rehabilitation Center",Tracy,CA,95376,172,218,5145,4113462,4438513,3951089,2788237,38,*,81,36,64,60,9,9,22,0,*,*,2.72,*,13,41,37,8,45,48,*,*,8,16,43,64,21,22,66,35,65,53,*,*,60,36,8,25,13,*,*,0,6,0,10,13,*,8,6,0,*,22,16
2022,FY,PROVIDER,SNF,555081,"Del Mar Convalescent Hospital",Rosemead,CA,91770,114,143,5433,4941222,4044041,3319421,2668852,*,0,85,39,61,*,0,90,*,0,0,*,2.57,*,*,71,18,*,28,30,0,0,18,*,36,64,16,17,60,39,67,39,88,*,55,50,12,38,*,15,*,*,8,*,20,10,*,11,*,0,*,10,*
2022,FY,PROVIDER,SNF,555082,"Valley Pointe Nursing & Rehabilitation Center","Castro Valley",CA,94546,238,280,8865,10170428,8901220,7884148,4711295,47,*,78,46,54,53,20,15,11,*,0,*,2.5,*,17,41,35,8,48,53,*,*,11,18,38,59,17,17,55,29,51,50,81,*,40,23,6,34,11,*,*,*,15,0,16,4,*,14,5,0,*,20,9
2022,FY,PROVIDER,SNF,555083,"Eskaton Care Center Manzanita",Carmichael,CA,95608,152,167,2574,2782764,2208850,2081329,1378107,26,*,79,30,70,88,*,*,*,*,*,*,1.91,*,18,24,43,*,49,50,*,*,*,17,44,72,21,18,43,32,41,40,86,*,43,35,*,29,*,*,*,0,*,*,16,9,*,13,*,0,*,26,16
2022,FY,PROVIDER,SNF,555084,"Desert Springs Healthcare & Wellness Centre",Indio,CA,92201,75,100,3869,2310357,2927442,2405771,2020267,79,0,75,47,53,55,*,0,36,*,0,0,3.41,0,35,41,44,17,51,63,*,*,*,23,31,56,*,*,39,40,53,39,79,*,40,*,*,24,*,*,*,*,*,0,20,25,*,*,*,0,*,*,11
2022,FY,PROVIDER,SNF,555085,"Claremont Manor Care Center",Claremont,CA,91711,35,42,944,635913,698949,617876,505663,*,0,84,*,*,77,*,*,*,0,0,*,2.11,*,*,57,*,*,54,57,0,0,*,*,49,66,*,*,43,31,49,60,69,*,43,37,*,43,0,0,*,0,*,0,*,*,*,*,*,0,0,*,*
2022,FY,PROVIDER,SNF,555086,"Kingsley Manor Care Center","Los Angeles",CA,90029,21,30,733,497968,490047,418553,337074,*,0,85,*,*,76,*,*,0,0,0,0,2.94,*,*,*,*,*,*,*,0,0,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,0,*,0,*,*,0,*,*,0,0,*,*
2022,FY,PROVIDER,SNF,555088,"Fidelity Health Care","El Monte",CA,91731,78,138,7728,4357748,5100971,3953163,3140348,100,0,70,49,51,47,*,15,21,0,0,*,2.89,26,23,64,77,42,81,86,*,*,76,40,18,86,*,*,58,65,64,41,77,*,54,44,18,27,*,*,9,*,13,0,*,21,*,13,25,0,*,*,*
2022,FY,PROVIDER,SNF,555089,"Meadows Ridge Care Center",Colton,CA,92324,30,45,1839,1510203,1322447,1061086,899147,*,0,73,63,37,57,*,*,*,0,0,0,3.63,*,*,57,50,*,*,*,*,*,47,*,37,63,*,*,47,37,63,50,*,100,50,*,*,47,*,*,*,0,*,0,*,*,0,*,*,0,0,*,*
2022,FY,PROVIDER,SNF,555090,"Pacific Coast Post Acute",Salinas,CA,93901,306,479,17737,9921701,17349017,15021258,8956279,56,*,81,35,65,54,*,7,35,0,0,*,2.34,*,11,52,43,8,50,53,*,*,12,9,43,58,16,17,48,31,55,43,83,*,44,22,10,32,2,*,5,8,20,0,22,5,*,19,3,0,0,11,5
2022,FY,PROVIDER,SNF,555093,"St Edna Subacute And Rehabilitation Center","Santa Ana",CA,92706,59,93,2181,940026,1799926,1585993,1320207,*,*,79,51,49,31,*,49,19,0,*,0,3.17,0,*,58,34,*,46,51,*,0,31,*,36,41,*,*,59,34,66,54,*,*,47,20,*,31,*,0,*,*,16,0,*,*,*,*,*,0,0,*,37
2022,FY,PROVIDER,SNF,555095,"Veterans Home Of California - Yountville -  Snf",Yountville,CA,94599,77,89,970,615941,796837,750317,534564,43,0,83,83,17,88,*,*,*,0,0,0,2.41,*,*,34,42,*,49,51,*,*,*,17,40,65,*,30,49,47,48,42,*,*,66,21,*,25,*,*,0,0,*,0,*,*,*,*,*,0,*,*,51
2022,FY,PROVIDER,SNF,555098,"Eskaton Care Center Greenhaven",Sacramento,CA,95831,64,69,1162,1309426,1027644,978260,645714,34,0,80,41,59,69,*,*,*,*,0,0,1.78,0,*,27,31,*,41,47,0,*,*,*,33,73,20,*,47,30,45,48,83,*,44,42,*,31,*,*,0,0,*,0,19,*,*,*,*,0,*,32,*
2022,FY,PROVIDER,SNF,555099,"Lakewood Healthcare Center",Downey,CA,90242,267,402,15984,11263026,12293840,10026691,8048776,*,0,67,58,42,53,15,4,26,*,*,*,2.83,31,39,55,87,57,90,94,24,6,*,58,19,68,14,6,42,72,49,36,79,92,52,14,14,18,0,*,4,10,45,0,3,8,*,19,*,0,0,*,7
2022,FY,PROVIDER,SNF,555103,"French Park Care Center","Santa Ana",CA,92701,170,248,6136,5241501,4837132,4121770,3409870,82,0,75,48,52,46,*,28,18,0,*,*,3.97,*,24,52,51,20,59,62,*,*,39,19,38,58,9,13,54,39,68,56,82,*,57,19,12,41,*,5,10,*,11,0,18,22,*,*,*,0,0,7,17
2022,FY,PROVIDER,SNF,555104,"San Miguel Villa",Concord,CA,94518,289,554,15432,8919561,15032808,13070433,7648056,68,*,74,57,43,56,20,4,16,*,*,*,2.63,*,28,49,42,19,51,58,*,5,31,22,30,40,16,14,45,37,51,34,74,91,35,13,7,29,6,2,8,8,15,0,17,10,*,6,7,*,0,11,8
2022,FY,PROVIDER,SNF,555105,"Noble Care Center",Stockton,CA,95204,107,261,6211,2486815,4850864,4104287,2846930,*,*,75,52,48,53,18,*,22,0,*,0,2.44,*,18,75,52,24,66,72,*,*,34,18,28,37,*,*,38,23,50,23,66,90,28,15,14,24,*,*,5,28,13,0,10,8,*,*,7,0,*,9,11
2022,FY,PROVIDER,SNF,555106,"Santa Fe Lodge","El Monte",CA,91732,46,70,2825,2070808,1917149,1547725,1234579,*,0,75,46,54,50,*,*,26,*,0,0,2.59,*,*,*,*,61,*,*,*,*,*,28,*,65,*,*,24,63,50,26,72,*,39,33,*,*,*,0,*,16,21,0,*,*,0,*,*,0,0,0,37
2022,FY,PROVIDER,SNF,555107,"Victoria Care Center","Baldwin Park",CA,91706,60,90,2369,1947387,1755932,1478135,1179682,82,0,77,38,62,38,*,*,45,0,*,0,3.16,*,20,67,43,32,72,75,*,*,38,18,30,58,*,*,58,55,68,52,77,*,55,38,*,27,*,*,*,0,*,0,14,21,*,*,*,0,0,*,*
2022,FY,PROVIDER,SNF,555108,"Inland Christian Home",Ontario,CA,91762,49,69,3321,1667473,2565205,2107241,1774081,47,0,82,33,67,67,*,*,24,0,0,0,2.5,*,*,59,31,*,45,49,0,0,29,*,35,61,*,*,47,*,61,53,76,*,31,22,*,29,*,0,0,0,*,0,*,*,0,*,*,0,0,20,30
2022,FY,PROVIDER,SNF,555112,"El Rancho Vista Health Care Center","Pico Rivera",CA,90660,108,189,7061,4336465,5885417,4915583,3931536,86,0,74,50,50,26,*,*,61,0,0,*,2.67,*,27,43,48,19,59,67,*,*,38,22,26,56,21,17,49,43,68,44,73,*,44,15,*,31,*,*,14,0,6,0,18,24,*,*,9,0,*,*,19
2022,FY,PROVIDER,SNF,555113,"Lake Park Retirement Residence",Oakland,CA,94612,11,14,401,240856,367825,328965,195519,0,0,90,*,*,*,*,*,0,0,0,*,2.35,*,*,*,0,0,*,*,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,0,0,*,0,*,*,0,*,*,0,*,*,*
2022,FY,PROVIDER,SNF,555114,"Driftwood Healthcare Center",Torrance,CA,90503,106,132,3950,3832885,3110988,2624576,2106986,47,0,78,48,52,72,12,*,10,0,0,*,3.62,*,23,51,41,10,52,57,*,*,27,12,49,53,14,19,59,33,47,54,78,*,49,22,10,27,*,*,*,0,*,*,15,10,*,*,10,0,*,12,27
2022,FY,PROVIDER,SNF,555115,"Oakhurst Healthcare Center",Oakhurst,CA,93644,86,111,4327,1680893,2269303,1698416,2208161,63,33,79,52,48,85,*,0,*,*,0,0,2.15,*,20,50,48,*,48,49,*,*,17,22,37,65,14,16,36,34,41,49,73,*,50,21,*,38,*,0,*,*,26,0,22,10,*,*,*,0,*,16,*
2022,FY,PROVIDER,SNF,555116,"Rosewood Health Facility",Bakersfield,CA,93309,120,151,4871,3097411,3508663,2949188,2545036,37,0,82,31,69,73,*,*,22,0,*,*,2.46,*,15,41,35,*,46,53,*,*,*,12,50,71,20,25,59,37,48,50,86,*,53,33,12,33,*,*,*,0,*,0,10,15,*,13,10,0,*,26,10
2022,FY,PROVIDER,SNF,555117,"Skyline Healthcare Center - La","Los Angeles",CA,90039,42,84,2627,1728324,1972681,1633819,1312368,*,0,74,50,50,38,*,*,40,*,0,0,4.36,*,*,62,74,33,71,74,*,0,50,*,26,55,*,*,52,40,67,55,69,*,50,*,*,33,*,0,*,0,19,*,*,*,0,*,20,0,0,*,15
2022,FY,PROVIDER,SNF,555118,"Almond Vista Healthcare",Modesto,CA,95350,232,307,7078,4859565,5489579,4875750,3859592,66,*,73,47,53,72,5,*,20,*,0,0,3.15,11,31,35,49,13,54,57,*,*,20,28,36,60,16,16,47,46,60,50,82,95,53,15,7,38,5,*,7,5,14,0,12,8,*,9,9,*,*,12,15
2022,FY,PROVIDER,SNF,555119,"Saint Vincent Healthcare",Pasadena,CA,91103,103,169,6107,6011858,4423923,3619786,2895254,*,*,75,58,42,51,20,*,17,*,*,0,2.76,*,17,71,62,50,80,87,*,*,85,28,26,89,12,13,58,56,60,46,79,*,45,22,13,22,*,*,17,*,27,0,12,14,*,*,7,0,*,*,11
2022,FY,PROVIDER,SNF,555120,"Vineyard Post Acute",Petaluma,CA,94954,139,237,6842,4718449,6369480,5575628,3468548,55,0,78,44,56,86,*,*,12,0,0,0,2.96,*,29,43,47,12,61,68,*,*,33,20,39,60,14,17,50,40,50,50,76,*,42,21,*,32,*,*,*,*,19,0,21,15,*,7,5,0,*,21,*
