YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_UNK_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_CC_BH_ADHD_OTHCD_V1_PCT,BENE_CC_BH_ALCOHOL_DRUG_V1_PCT,BENE_CC_BH_ALZ_NONALZDEM_V2_PCT,BENE_CC_BH_ANXIETY_V1_PCT,BENE_CC_BH_BIPOLAR_V1_PCT,BENE_CC_BH_DEPRESS_V1_PCT,BENE_CC_BH_MOOD_V2_PCT,BENE_CC_BH_PD_V1_PCT,BENE_CC_BH_PTSD_V1_PCT,BENE_CC_BH_SCHIZO_OTHPSY_V1_PCT,BENE_CC_BH_TOBACCO_V1_PCT,BENE_CC_PH_AFIB_V2_PCT,BENE_CC_PH_ARTHRITIS_V2_PCT,BENE_CC_PH_ASTHMA_V2_PCT,BENE_CC_PH_CANCER6_V2_PCT,BENE_CC_PH_CKD_V2_PCT,BENE_CC_PH_COPD_V2_PCT,BENE_CC_PH_DIABETES_V2_PCT,BENE_CC_PH_HF_NONIHD_V2_PCT,BENE_CC_PH_HYPERLIPIDEMIA_V2_PCT,BENE_CC_PH_HYPERTENSION_V2_PCT,BENE_CC_PH_ISCHEMICHEART_V2_PCT,BENE_CC_PH_OSTEOPOROSIS_V2_PCT,BENE_CC_PH_PARKINSON_V2_PCT,BENE_CC_PH_STROKE_TIA_V2_PCT,PRMRY_DX_INFCTN_PCT,PRMRY_DX_NEOBLD_PCT,PRMRY_DX_ENDONUTRMET_PCT,PRMRY_DX_MNTBEHNEUDIS_PCT,PRMRY_DX_NERVSYSTM_PCT,PRMRY_DX_ENTSYS_PCT,PRMRY_DX_CIRCSYSTM_PCT,PRMRY_DX_RSPSYSTM_PCT,PRMRY_DX_DIGSYSTM_PCT,PRMRY_DX_SKNMUSSYSTM_PCT,PRMRY_DX_GUSYSTM_PCT,PRMRY_DX_PRGPERICONG_PCT,PRMRY_DX_SXILLDEF_PCT,PRMRY_DX_INJPOIS_PCT,PRMRY_DX_HLTHSRV_PCT
2020,FY,PROVIDER,SNF,165622,"The Suites At Western Home Communities","Cedar Falls",IA,50613,180,209,2644,2207117,1326204,1255419,1484407,10,8,80,29,71,98,0,*,0,0,*,0,2.1,*,8,24,38,8,48,51,*,*,*,16,34,74,12,23,44,29,34,44,88,*,46,33,*,23,*,7,*,*,8,0,11,11,*,11,*,0,*,22,16
2020,FY,PROVIDER,SNF,165623,Creekside,"Grundy Center",IA,50638,39,40,570,430581,274852,252181,298729,*,33,81,33,67,90,0,0,0,0,*,*,1.74,0,*,*,31,*,33,31,0,0,0,*,36,67,*,*,41,*,*,*,72,*,38,*,*,*,*,*,*,0,*,0,*,*,0,*,*,0,0,38,*
2020,FY,PROVIDER,SNF,165624,"Brio Of Johnston Llc",Johnston,IA,50131,126,145,2449,1699632,1283597,1182639,1276991,9,*,83,28,72,98,*,0,0,0,*,0,2.54,*,*,36,45,*,56,57,*,0,*,9,37,77,12,21,48,30,43,48,88,*,60,38,*,31,*,*,*,*,*,0,16,8,*,*,*,0,*,35,*
2020,FY,PROVIDER,SNF,165625,"Terrace Glen Village",Marion,IA,52302,30,34,603,402865,309000,274257,309349,0,*,87,*,*,93,0,*,0,0,*,0,2.47,0,*,43,*,*,37,37,0,0,*,*,37,*,*,*,50,*,37,53,*,*,47,40,*,*,*,*,0,0,*,0,32,*,0,*,*,0,0,38,0
2020,FY,PROVIDER,SNF,165626,"Oakview Nursing & Rehablitation - Marion",Marion,IA,52302,57,71,1623,1172541,846742,716750,812930,*,*,83,33,67,98,0,0,0,0,*,*,2.47,*,*,35,47,*,61,68,*,0,*,*,40,72,*,19,58,30,35,58,*,*,60,39,*,37,*,*,0,0,*,0,21,*,0,*,*,0,0,30,*
2020,FY,PROVIDER,SNF,135007,"Bingham Memorial Skilled Nursing & Rehabilitation",Blackfoot,ID,83221,69,73,2599,2623201,1243537,962569,1162466,39,*,77,32,68,96,0,*,*,*,0,0,2.62,*,*,29,55,*,62,70,*,*,*,22,41,70,22,*,46,36,59,46,68,*,39,26,*,22,*,*,*,0,*,0,22,*,*,16,*,0,*,15,*
2020,FY,PROVIDER,SNF,135010,"Weiser Care Of Cascadia",Weiser,ID,83672,65,73,2167,1537445,1123270,913572,1091438,48,60,81,37,63,92,0,0,*,0,*,0,2.07,0,17,49,38,*,46,52,*,*,*,*,45,58,*,*,35,31,42,40,75,*,37,31,*,25,*,*,*,*,*,0,21,*,*,*,*,0,0,*,23
2020,FY,PROVIDER,SNF,135011,"Gateway Transitional Care Center",Pocatello,ID,83201,91,113,3994,2211758,2419701,1972623,2184169,55,*,73,52,48,85,0,*,*,*,0,*,3.1,*,23,30,43,18,57,62,*,*,13,31,38,70,22,18,41,36,57,51,66,*,43,15,*,13,*,*,*,0,38,0,*,*,*,*,*,0,*,*,19
2020,FY,PROVIDER,SNF,135014,"Caldwell Care Of Cascadia",Caldwell,ID,83605,11,13,246,135142,146737,135919,144621,*,*,71,*,*,*,0,0,*,0,0,0,2.48,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,*,0,0,0,*,0,0,*,0,0,*,0,0,*,*
2020,FY,PROVIDER,SNF,135015,"Payette Healthcare Of Cascadia",Payette,ID,83661,57,67,984,555471,516294,471436,551080,37,25,77,37,63,93,0,0,*,0,*,0,3.15,*,32,25,46,*,56,58,0,*,*,37,47,68,19,*,49,56,40,61,79,*,46,37,*,32,*,0,*,0,*,0,*,*,0,*,*,0,0,24,22
2020,FY,PROVIDER,SNF,135018,"Monte Vista Hills Healthcare Center",Pocatello,ID,83201,74,81,2268,1164664,1222790,1020302,1180804,31,*,75,49,51,92,*,0,*,*,0,*,2.44,*,19,31,39,38,53,55,*,*,*,16,38,74,26,20,47,34,54,51,62,*,38,20,*,18,*,*,*,0,15,0,*,*,*,*,*,0,0,19,19
2020,FY,PROVIDER,SNF,135019,"Orchards Of Cascadia The",Nampa,ID,83651,79,92,1834,1488957,1077823,965266,1059168,41,*,76,46,54,92,0,0,*,*,*,0,3.21,*,30,35,53,14,57,61,*,*,*,29,46,57,20,*,56,46,53,53,76,*,49,19,*,24,*,*,*,*,*,0,*,18,*,12,*,0,0,20,*
2020,FY,PROVIDER,SNF,135020,"River's Edge Rehabilitation & Living Center",Emmett,ID,83617,38,41,861,481588,467614,416040,454720,39,*,79,37,63,97,0,0,0,0,*,*,2.13,0,*,37,*,*,47,50,*,*,0,*,39,68,*,*,37,34,45,55,*,*,39,*,*,29,*,*,*,0,*,0,*,*,*,*,0,0,*,*,*
2020,FY,PROVIDER,SNF,135021,"Lewiston Transitional Care Of Cascadia",Lewiston,ID,83501,71,81,2405,1298152,1231861,999156,1176310,44,*,78,55,45,96,0,0,0,*,*,0,2.47,*,20,39,46,*,48,52,*,*,*,23,39,55,*,25,59,48,52,39,75,*,32,20,*,25,*,*,14,*,*,0,*,*,*,15,*,0,*,14,*
2020,FY,PROVIDER,SNF,135038,"Life Care Center Of Boise",Boise,ID,83706,46,53,836,452520,451257,404749,443469,70,*,74,35,65,98,0,0,0,0,*,*,2.89,*,28,43,52,*,76,*,*,*,*,35,26,54,*,*,46,41,50,24,76,*,30,30,0,28,0,*,0,0,*,0,*,*,*,*,*,0,0,*,53
2020,FY,PROVIDER,SNF,135042,"Lacrosse Health & Rehabilitation Center","Coeur D'alene",ID,83814,98,119,3779,1984342,2306859,1911116,2076820,64,13,74,50,50,89,0,0,*,*,0,0,3.52,*,41,45,40,14,62,62,*,*,16,37,32,52,*,12,43,55,53,51,68,*,36,15,*,21,*,*,*,*,*,0,10,18,*,*,*,0,*,13,21
2020,FY,PROVIDER,SNF,135048,"Clearwater Health & Rehabilitation Of Cascadia",Orofino,ID,83544,40,48,1764,1113212,880731,681444,815857,43,*,80,40,60,95,0,0,0,*,*,0,1.63,*,*,50,*,*,63,68,*,0,*,30,43,50,*,30,30,35,45,48,68,*,30,*,*,38,*,*,*,*,*,0,23,23,0,*,0,0,*,*,*
2020,FY,PROVIDER,SNF,135051,"Canyon West Of Cascadia",Caldwell,ID,83605,45,50,1780,1114156,918385,737765,814736,*,*,74,53,47,71,0,0,*,*,*,0,3.24,0,*,49,47,*,67,69,*,*,31,*,24,53,*,*,42,33,67,36,*,*,33,*,*,*,0,0,*,*,*,0,*,*,*,*,*,*,0,*,26
2020,FY,PROVIDER,SNF,135052,"Coeur D'alene Health & Rehabilitation Of Cascadia","Coeur D'alene",ID,83814,52,57,1614,948965,857932,700604,755097,50,*,78,46,54,96,*,*,0,0,0,0,2.44,0,25,54,48,*,52,56,*,*,*,37,35,67,*,*,40,44,42,48,71,*,42,25,*,27,*,*,*,*,*,0,*,*,0,*,*,0,*,*,*
2020,FY,PROVIDER,SNF,135053,"Ivy Court","Coeur D'alene",ID,83814,83,109,3106,1773607,1803369,1506177,1647797,64,18,77,48,52,88,0,*,*,*,0,*,3.26,*,23,47,37,16,60,61,*,*,*,25,35,55,*,17,35,47,43,53,66,*,45,22,*,25,*,*,*,*,*,0,*,15,*,10,*,*,0,12,28
2020,FY,PROVIDER,SNF,135055,"Valley Vista Care Center Of Sandpoint",Sandpoint,ID,83864,17,18,430,225341,221160,194562,227653,*,*,78,*,*,94,0,0,*,0,*,0,2.29,0,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,0,0,0,*,0,*,*,0,0,*,0,0,*,*
2020,FY,PROVIDER,SNF,135056,"Lincoln County Care Center",Shoshone,ID,83352,23,29,991,547339,483594,371757,436742,*,*,76,*,*,100,0,0,0,0,0,0,2.78,*,*,*,52,*,*,*,*,0,*,*,*,*,*,*,*,*,48,*,*,*,*,*,*,*,*,*,*,0,*,0,*,*,0,*,0,*,0,*,*
2020,FY,PROVIDER,SNF,135058,"Good Samaritan Society - Silver Wood Village",Silverton,ID,83867,25,29,925,829635,450259,351276,410176,48,*,81,52,48,100,0,0,0,0,0,0,2.2,0,*,*,*,0,48,48,0,*,0,*,44,*,*,*,44,48,52,56,*,100,56,*,*,*,*,0,0,*,*,0,*,*,0,*,0,0,0,*,0
2020,FY,PROVIDER,SNF,135059,"Franklin County Transitional Care",Preston,ID,83263,26,28,862,445912,445310,341965,383876,50,*,79,*,*,100,0,0,0,0,0,0,2.4,*,*,46,*,*,*,*,*,0,*,*,*,*,*,*,46,*,42,58,54,*,*,*,0,*,0,*,*,0,*,0,*,*,0,*,*,0,0,*,*
2020,FY,PROVIDER,SNF,135064,"Countryside Care & Rehabilitation",Rupert,ID,83350,61,68,1505,880875,690792,575144,668308,*,0,82,44,56,93,0,0,*,0,*,*,1.92,*,*,23,26,0,43,44,*,*,*,*,46,75,*,*,46,31,34,46,64,*,34,25,*,*,*,*,*,0,*,0,*,16,*,*,*,0,*,18,19
2020,FY,PROVIDER,SNF,135065,"Mountain Valley Of Cascadia",Kellogg,ID,83837,87,101,3829,2337509,1978938,1554338,1815412,69,84,78,39,61,97,0,0,0,*,*,0,2.12,*,15,55,47,64,62,60,*,0,14,20,25,59,*,21,31,36,53,33,78,*,34,14,*,36,0,0,*,*,*,0,24,*,*,*,*,0,*,*,42
2020,FY,PROVIDER,SNF,135067,"Good Samaritan Society - Moscow Village",Moscow,ID,83843,44,51,2089,1936599,974157,747508,887462,*,*,84,45,55,100,0,0,0,0,0,0,2.18,0,*,45,39,34,45,48,*,0,*,*,36,55,25,*,41,50,30,48,73,*,41,25,*,25,*,*,*,*,0,*,29,*,*,*,*,0,*,25,0
2020,FY,PROVIDER,SNF,135068,"Parke View Rehabilitation & Care Center",Burley,ID,83318,118,162,3997,2317623,2173304,1834383,2153603,49,*,79,38,62,86,0,0,12,0,*,*,2.54,0,18,36,38,*,59,60,*,*,*,14,32,65,18,17,47,29,42,47,64,*,29,16,*,22,*,0,*,0,9,0,12,10,*,7,*,0,26,20,*
2020,FY,PROVIDER,SNF,135069,"Cove Of Cascadia The",Bellevue,ID,83313,32,39,682,325601,349687,316599,360844,*,*,75,47,53,91,0,0,*,*,0,0,1.72,*,*,47,56,*,*,*,*,*,*,34,*,50,*,*,*,34,41,*,*,*,*,*,*,*,*,*,0,*,*,0,*,*,*,*,*,0,0,*,*
2020,FY,PROVIDER,SNF,135075,"Valley Vista Care Center Of St Maries","St Maries",ID,83861,36,41,1286,658978,639276,495347,576391,61,*,78,42,58,92,0,0,*,0,*,0,2.07,*,*,44,33,*,58,58,*,*,*,*,39,53,*,*,58,47,42,50,*,*,33,*,*,*,0,*,0,0,*,0,*,32,0,0,*,0,0,*,*
2020,FY,PROVIDER,SNF,135076,"Meadow View Nursing And Rehabilitation",Nampa,ID,83651,130,159,4957,2621094,2822982,2363501,2465690,52,*,78,46,54,88,*,*,9,*,0,0,2.45,0,21,48,45,25,63,67,*,*,10,15,35,51,15,14,46,36,52,45,72,88,39,20,*,33,*,*,*,0,8,0,9,11,*,*,*,0,28,11,29
2020,FY,PROVIDER,SNF,135077,"Avamere Transitional Care & Rehabilitation - Boise",Boise,ID,83705,30,34,721,448883,422861,362790,397028,*,0,71,53,47,90,0,0,*,0,0,*,3.4,*,43,*,37,*,*,*,*,*,*,*,37,*,*,*,37,40,*,40,57,*,*,*,*,*,*,0,*,0,*,0,*,*,*,*,0,0,0,*,41
2020,FY,PROVIDER,SNF,135079,"Arbor Valley Of Cascadia",Boise,ID,83704,74,78,1247,752776,799516,739604,783494,47,*,76,51,49,88,*,0,*,*,0,0,2.81,0,34,41,50,22,62,74,*,*,15,31,41,58,20,16,47,30,53,38,77,*,42,23,*,28,*,0,*,0,*,0,15,*,*,*,*,0,0,*,46
2020,FY,PROVIDER,SNF,135080,"Grangeville Health & Rehabilitation Center",Grangeville,ID,83530,47,51,1192,652755,619868,515989,614467,43,*,82,30,70,100,0,0,0,0,0,0,1.9,0,*,30,34,*,36,38,0,0,*,*,43,40,*,*,*,43,28,36,45,*,32,26,*,*,0,*,*,0,0,0,*,*,*,*,*,0,*,45,*
2020,FY,PROVIDER,SNF,135081,"Mini-Cassia Care Center",Burley,ID,83318,34,35,501,275579,255382,248166,279875,100,*,68,53,47,79,*,*,*,*,0,0,2.09,*,*,65,*,44,*,*,32,*,65,38,*,*,*,*,*,35,35,*,56,68,*,*,*,*,0,0,0,0,*,0,*,*,*,0,0,0,0,*,*
2020,FY,PROVIDER,SNF,135082,"Mccall Rehabilitation And Care Center",Mccall,ID,83638,21,25,594,378218,305298,256750,296775,*,*,80,*,*,100,0,0,0,0,0,0,1.57,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,*,*,*,0,0,*,*,*,*,*,0,0,*,*
2020,FY,PROVIDER,SNF,135084,"Oak Creek Rehabilitation Center Of Kimberly",Kimberly,ID,83341,33,35,1253,774781,644815,501358,600970,67,*,71,64,36,88,0,0,*,*,*,0,2.45,*,*,58,55,36,*,*,*,*,*,36,*,48,*,0,33,33,39,*,61,*,36,*,*,*,*,0,0,*,*,0,*,*,0,*,0,0,0,*,0
2020,FY,PROVIDER,SNF,135085,"Good Samaritan Society - Boise Village",Boise,ID,83703,33,39,810,704182,463868,421287,462178,45,*,79,55,45,91,*,0,0,*,0,0,2.18,*,*,61,52,*,61,61,0,*,*,*,42,61,*,*,55,*,48,42,67,*,36,33,*,*,*,0,0,0,*,0,*,*,0,*,*,0,*,*,*
2020,FY,PROVIDER,SNF,135087,"Owyhee Health & Rehabilitation Center",Homedale,ID,83628,71,96,1747,838348,981724,881002,964184,62,*,76,30,70,90,0,0,*,0,*,0,2.71,0,35,45,48,17,61,63,*,*,*,35,32,77,20,25,46,46,45,41,70,*,34,23,*,32,*,*,0,*,*,0,16,*,*,*,*,0,34,*,11
2020,FY,PROVIDER,SNF,135089,"Desert View Care Center Of Buhl",Buhl,ID,83316,37,42,1418,670734,777111,618628,747373,65,*,71,49,51,92,0,0,*,*,0,0,2.81,*,*,59,46,35,65,*,*,*,*,38,41,49,*,*,43,41,41,41,62,*,46,*,*,38,*,0,*,*,*,0,*,*,0,*,*,0,0,*,38
2020,FY,PROVIDER,SNF,135090,"Shaw Mountain Of Cascadia",Boise,ID,83712,66,83,1721,1678819,956046,826768,898506,52,*,78,39,61,91,0,0,*,*,*,*,2.99,0,18,50,39,*,58,59,*,*,*,18,35,68,*,17,44,27,52,50,76,*,42,32,*,18,*,*,*,*,*,0,*,*,*,*,*,0,*,19,24
2020,FY,PROVIDER,SNF,135091,"Life Care Center Of Idaho Falls","Idaho Falls",ID,83406,109,125,3933,2327137,2086528,1667054,1827966,40,*,76,36,64,93,*,0,*,0,0,*,2.94,0,15,40,52,*,60,61,*,*,*,17,39,67,17,23,38,31,56,36,65,87,35,23,*,22,*,*,*,*,13,*,23,*,*,*,11,*,0,18,*
2020,FY,PROVIDER,SNF,135092,"Good Samaritan Society - Idaho Falls Village","Idaho Falls",ID,83401,50,58,2031,1600313,981298,759345,886292,48,*,75,44,56,92,*,*,*,0,0,0,3.41,*,22,40,58,*,64,66,*,*,*,26,48,64,*,*,58,48,54,58,72,*,56,*,*,28,0,*,0,0,*,0,26,*,0,*,*,0,0,22,*
2020,FY,PROVIDER,SNF,135093,"Aspen Park Of Cascadia",Moscow,ID,83843,81,91,3196,2046012,1603817,1247928,1464747,30,*,79,43,57,98,0,0,0,*,*,0,2.47,*,19,28,35,*,46,52,*,*,*,19,38,67,23,*,37,54,36,63,75,*,47,26,*,26,*,*,*,*,*,0,14,18,0,*,*,0,*,27,*
2020,FY,PROVIDER,SNF,135094,"Wellspring Health & Rehabilitation Of Cascadia",Nampa,ID,83686,65,79,1994,1416665,1130178,957049,1053316,48,*,73,62,38,91,0,*,*,0,*,0,3.35,*,29,37,40,*,57,62,*,0,*,31,46,51,*,*,52,42,65,58,72,*,46,*,*,28,*,*,0,0,*,0,16,19,*,*,*,0,0,*,23
2020,FY,PROVIDER,SNF,135095,"Cherry Ridge Of Cascadia",Emmett,ID,83617,22,28,421,172831,233871,192544,208333,*,*,70,*,*,91,0,0,*,*,0,0,2.62,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,*,0,*,0,*,0,0,*,*,0,*,*,0,0,*,*
2020,FY,PROVIDER,SNF,135097,"Ashton Memorial  Living Center",Ashton,ID,83420,14,15,660,282578,316747,240066,284026,*,*,82,*,*,93,0,0,*,0,*,0,1.85,0,*,*,*,0,*,*,0,0,0,*,*,*,*,*,*,*,*,*,*,100,*,*,*,*,*,*,0,0,*,0,*,0,*,0,0,0,*,*,*
2020,FY,PROVIDER,SNF,135098,"Valley View Nursing & Rehabilitation",Boise,ID,83704,95,118,3113,1723981,1949300,1689744,1758598,49,*,81,35,65,93,*,0,*,*,*,*,2.57,*,22,52,42,*,51,53,*,*,*,14,37,67,15,14,35,29,27,31,58,87,38,34,*,20,*,*,*,0,13,0,*,9,*,12,*,0,*,17,29
2020,FY,PROVIDER,SNF,135102,"Sunny Ridge",Nampa,ID,83686,23,27,512,247007,267757,247264,273028,*,0,80,*,*,100,0,0,0,0,0,0,3.39,0,*,*,*,*,48,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,52,*,*,*,0,0,0,0,0,0,41,*,*,*,*,0,0,*,*
2020,FY,PROVIDER,SNF,135103,"Prestige Care & Rehabilitation - The Orchards",Lewiston,ID,83501,40,47,1335,800720,743628,603637,709440,*,*,72,45,55,88,0,0,0,*,*,0,3.05,*,30,38,45,*,55,70,*,*,*,33,*,63,*,*,45,50,45,53,63,*,35,*,*,35,*,0,*,*,0,0,*,*,0,*,*,0,0,*,34
2020,FY,PROVIDER,SNF,135104,"Twin Falls Transitional Care Of Cascadia","Twin Falls",ID,83301,120,137,2631,1656540,1379464,1216928,1383440,50,*,76,44,56,90,*,0,*,*,*,*,2.85,*,18,39,35,13,48,58,*,*,*,26,38,49,17,10,47,34,47,37,72,*,29,25,*,23,11,*,8,*,*,0,14,12,*,16,*,*,*,22,0
2020,FY,PROVIDER,SNF,135105,"Temple View Transitional Care Center",Rexburg,ID,83440,52,63,2104,996293,1112835,859725,1024307,58,0,72,37,63,98,0,0,*,0,*,0,2.57,*,27,31,58,*,60,65,*,*,*,21,21,62,23,*,40,44,54,42,73,*,35,*,*,23,*,*,*,*,*,0,*,*,0,*,*,0,*,27,*
2020,FY,PROVIDER,SNF,135110,"Karcher Post-Acute & Rehabilitation Center",Nampa,ID,83651,85,92,1487,1192669,844134,779316,854386,31,*,80,54,46,93,*,0,*,0,0,0,3.03,0,29,40,40,*,44,51,*,0,*,22,44,55,*,*,45,31,47,46,76,*,46,20,*,27,*,*,*,*,*,0,15,14,*,*,*,0,*,17,21
2020,FY,PROVIDER,SNF,135113,"Bridgeview Estates","Twin Falls",ID,83301,100,112,2546,1466292,1307936,1132107,1328563,33,*,80,40,60,98,0,0,0,0,*,*,2.54,0,15,39,29,*,48,52,*,*,*,20,44,57,17,18,48,32,38,46,70,*,44,23,*,27,*,*,*,*,*,0,19,13,*,*,*,0,*,13,21
2020,FY,PROVIDER,SNF,135114,"St Luke's Rehab - Elks Sub Acute Rehab Unit",Boise,ID,83702,126,136,1655,4547329,904403,870232,949286,*,12,79,44,56,98,0,0,*,0,*,0,2.22,*,21,26,37,*,44,48,*,*,*,11,35,74,15,28,38,26,37,41,79,84,44,39,*,19,*,*,*,0,*,*,12,*,*,12,*,0,*,24,33
2020,FY,PROVIDER,SNF,135116,"Royal Plaza Health & Rehabilitation",Lewiston,ID,83501,81,98,2227,1317688,1145081,970775,1142009,32,*,81,40,60,96,0,0,*,*,0,0,2.52,*,*,46,36,*,52,57,*,*,*,20,40,72,17,23,47,43,49,54,77,*,38,35,*,28,11,*,0,*,*,*,20,15,0,*,11,*,*,14,*
2020,FY,PROVIDER,SNF,135122,"Life Care Center Of Coeur D'alene","Coeur D Alene",ID,83815,215,244,5307,3127377,3074928,2700318,2801055,28,8,79,41,59,96,0,*,*,*,*,*,2.91,*,15,29,42,10,50,53,5,*,*,20,40,65,15,21,48,45,49,46,75,93,46,28,*,26,5,*,*,0,8,*,15,14,*,*,5,0,*,16,30
2020,FY,PROVIDER,SNF,135123,"Life Care Center Of Treasure Valley",Boise,ID,83704,66,74,1534,991256,835503,724266,801568,33,*,77,32,68,95,0,0,*,0,0,*,2.72,*,30,38,41,*,55,58,0,*,*,20,39,77,20,17,39,38,35,45,71,*,41,29,0,24,*,*,0,*,*,0,*,*,*,*,*,*,0,23,20
2020,FY,PROVIDER,SNF,135125,"Creekside Transitional Care And Rehabilitation",Meridian,ID,83642,165,199,3550,2491509,2132522,1933356,2118531,47,*,76,41,59,92,0,*,*,*,*,*,3.07,*,20,43,48,8,69,69,8,*,12,18,36,66,13,25,49,33,48,40,73,85,38,27,10,32,*,*,*,0,*,0,10,7,*,9,6,0,16,20,19
2020,FY,PROVIDER,SNF,135127,"Life Care Center Of Sandpoint",Sandpoint,ID,83864,139,155,3665,2163221,1771041,1480119,1759613,29,17,78,47,53,97,0,0,*,*,*,*,2.06,*,23,36,34,*,36,39,*,*,*,18,34,68,10,19,36,37,37,35,63,85,42,17,*,20,*,8,*,0,*,0,12,10,*,11,*,0,0,22,16
2020,FY,PROVIDER,SNF,135128,"Life Care Center Of Lewiston",Lewiston,ID,83501,114,127,2351,1188684,1225953,1088788,1246688,19,22,79,32,68,96,0,0,0,*,*,0,2.52,*,16,34,45,*,50,52,*,*,*,16,46,75,16,32,54,38,46,53,80,*,39,33,*,23,*,0,*,0,9,0,9,17,*,12,*,0,0,19,20
2020,FY,PROVIDER,SNF,135129,"Discovery Rehabilitation And Living",Salmon,ID,83467,29,29,1413,725771,712212,535547,631752,*,*,81,52,48,90,0,0,0,*,0,*,1.64,*,*,48,*,*,52,52,*,0,0,*,38,*,*,*,*,*,*,*,52,*,*,*,*,*,*,0,0,0,*,0,*,*,*,*,0,0,0,38,*
2020,FY,PROVIDER,SNF,135130,"Aspen Transitional Rehabilitation",Meridian,ID,83642,345,386,7585,6416095,4856131,4480090,4703101,12,8,80,33,67,96,0,*,*,*,0,*,2.34,*,21,30,41,6,53,54,*,*,*,14,41,80,15,17,52,29,43,48,81,93,38,38,4,24,4,*,*,0,4,*,11,6,3,8,4,0,*,32,25
2020,FY,PROVIDER,SNF,135131,"Idaho State Veterans Home - Boise",Boise,ID,83702,26,35,935,449227,479221,386540,420165,58,0,80,*,*,96,0,0,*,0,*,0,1.53,*,*,*,*,*,42,50,*,*,*,*,42,50,0,*,*,46,*,*,*,*,42,*,*,*,*,*,*,0,*,0,34,*,0,0,*,0,0,*,*
2020,FY,PROVIDER,SNF,135132,"Idaho State Veterans Home - Pocatello",Pocatello,ID,83201,14,18,579,336334,322793,263233,298366,0,*,83,*,*,100,0,0,0,0,0,0,2.74,0,*,*,*,*,*,*,0,0,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,0,0,*,0,*,0,0,*,*,0,0,*,*
2020,FY,PROVIDER,SNF,135133,"Idaho State Veterans Home - Lewiston",Lewiston,ID,83501,19,24,826,361219,442587,354383,397299,*,*,84,*,*,100,0,0,0,0,0,0,2.03,0,*,*,*,*,*,*,*,*,0,0,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,*,*,*,*,0,*,*,*,*,*,0,0,*,0
2020,FY,PROVIDER,SNF,135134,"Bennett Hills Rehabilitation And Care Center",Gooding,ID,83330,33,38,911,439833,484136,410167,473013,45,*,75,36,64,94,0,0,*,0,*,0,2.1,*,*,42,52,*,52,52,*,*,*,*,36,55,*,*,52,36,52,67,*,*,61,36,0,39,*,*,*,0,0,0,32,*,*,*,*,0,*,*,*
2020,FY,PROVIDER,SNF,135135,"Life Care Center Of Post Falls","Post Falls",ID,83854,95,102,2795,1739045,1557301,1281371,1336184,23,*,80,44,56,95,0,*,*,0,0,0,2.76,*,18,42,40,12,44,49,*,*,*,15,42,62,16,17,43,29,45,51,74,*,40,32,*,31,*,*,*,0,14,0,21,*,*,*,*,0,0,17,19
2020,FY,PROVIDER,SNF,135136,"Quinn Meadows Rehabilitation And Care Center",Pocatello,ID,83202,149,171,4223,2022106,2158467,1826250,2076745,23,*,77,33,67,90,*,0,*,*,*,*,2.43,*,12,35,42,26,57,58,*,*,*,21,34,72,19,15,42,35,42,48,62,*,32,23,*,19,6,*,*,0,*,*,16,13,*,8,9,0,*,23,13
2020,FY,PROVIDER,SNF,135137,"Promontory Point Rehabilitation",Ammon,ID,83406,225,251,6945,4495306,3816361,3193024,3479120,6,5,80,31,69,95,*,*,*,*,*,*,1.77,*,8,19,41,6,48,54,*,*,*,8,32,85,20,16,40,30,47,36,68,90,35,27,5,18,*,*,*,0,*,*,8,7,*,*,*,0,0,27,43
2020,FY,PROVIDER,SNF,135138,"Teton Post Acute Care & Rehabilitation","Idaho Falls",ID,83404,129,149,4474,2874344,2538714,2085426,2282639,32,9,77,43,57,95,*,0,*,*,0,*,3.01,*,18,29,52,16,62,65,*,*,9,20,42,75,18,18,53,44,64,45,74,*,46,24,*,23,*,11,*,0,11,0,17,8,*,9,8,0,0,20,13
